id;text;createTime;authorMeta.id;authorMeta.secUid;authorMeta.name;authorMeta.nickName;authorMeta.verified;authorMeta.signature;authorMeta.avatar;musicMeta.musicId;musicMeta.musicName;musicMeta.musicAuthor;musicMeta.musicOriginal;musicMeta.playUrl;musicMeta.coverThumb;musicMeta.coverMedium;musicMeta.coverLarge;covers.default;covers.origin;covers.dynamic;webVideoUrl;videoUrl;videoUrlNoWaterMark;videoMeta.height;videoMeta.width;videoMeta.duration;diggCount;shareCount;playCount;commentCount;downloaded;mentions;hashtags
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,81714E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1664345690321958.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ad55e56e18f040e4a86993eec25c04d9?x-expires=1597960800&x-signature=eEQx9IMQfAaC6IbkVoIG39gt3Q4%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5e20c56fd42b4884b1e7f5b14326f866_1587266031?x-expires=1597960800&x-signature=escUqy6nVbGup5dqguj1C1SgK%2F8%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3b35e5f097044a088cf356cd7a10b1e1_1587266031?x-expires=1597960800&x-signature=WelpIRJ%2BON4NO0u4fl7QZr%2FQ3bo%3D;https://www.tiktok.com/@marioaguilar/video/6817255679703747846;https://v16m.tiktokcdn.com/1f8e3687ea8e6999d3e4d4111ce1a0dc/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c004/f892afc4664147ca8a4c78689fcabbad/?a=1233&br=3664&bt=1832&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189074038595D3A5E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MzRrNTpqOXJ2dDMzOTczM0ApNDY5Mzg2ZjtpN2lkaGZkaWdvM2lvZV5eMGFfLS1jMTZzc2JgYmM1Xl8zMzVfX18zL146Yw%3D%3D&vl=&vr=;;960;540;16;561200;3457;4500000;1432;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,81723E+18;No me quise quedar atrás. 😂 #marioaguilar #comedia;1587259685;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,80409E+18;Laxed (Siren Beat);Jawsh 685;false;https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/7ad205ea63571b0f95370e927fb01690.mp3;https://p16.tiktokcdn.com/aweme/100x100/tos-alisg-i-0000/09fc0d58ccc34577928fdd1da36d0ba3.jpeg;https://p16.tiktokcdn.com/aweme/200x200/tos-alisg-i-0000/09fc0d58ccc34577928fdd1da36d0ba3.jpeg;https://p16.tiktokcdn.com/aweme/720x720/tos-alisg-i-0000/09fc0d58ccc34577928fdd1da36d0ba3.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/62b4728c096e4dd4bfc847ed8978f27d?x-expires=1597960800&x-signature=uXKIXbQn5BzEk8Bag%2Bx9eNKzMXA%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/efc5c889d7df4934ae1146640eb622e2_1587259688?x-expires=1597960800&x-signature=x9zLZyp8BspG3CM0xm7%2BhMM6hz8%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f231073c1a8f45f59ff324bbd4e3cd72_1587259687?x-expires=1597960800&x-signature=rNaXabj8M6SaAbTRD6%2B9CnnMZPs%3D;https://www.tiktok.com/@marioaguilar/video/6817228432150187270;https://v16m.tiktokcdn.com/7c3d7da2fa423b325682ab701b66a620/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c004/d6078722d8b040f39adf57c9a5e76982/?a=1233&br=5250&bt=2625&cr=0&cs=0&dr=0&ds=3&er=&l=20200818225804010189074038595D3A5E&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amYzdjQzajV0dDMzOTczM0ApOmZnZTlmMzs5NzNpNTtlZmc0NjFwNjVpZmFfLS0yMTZzc2BfXjYxLjIzNGA0LzZfMi86Yw%3D%3D&vl=&vr=;;960;540;15;179900;281;2000000;1226;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,8172E+18;Mi mamá lo hizo de nuevo 🤦🏽‍♂️ #marioaguilar #comedia;1587252377;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,80409E+18;Laxed (Siren Beat);Jawsh 685;false;https://sf-tk-sg.ibytedtos.com/obj/tiktok-obj/7ad205ea63571b0f95370e927fb01690.mp3;https://p16.tiktokcdn.com/aweme/100x100/tos-alisg-i-0000/09fc0d58ccc34577928fdd1da36d0ba3.jpeg;https://p16.tiktokcdn.com/aweme/200x200/tos-alisg-i-0000/09fc0d58ccc34577928fdd1da36d0ba3.jpeg;https://p16.tiktokcdn.com/aweme/720x720/tos-alisg-i-0000/09fc0d58ccc34577928fdd1da36d0ba3.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f75d06826e0a4deab7ca8e036622d91c?x-expires=1597960800&x-signature=BtF6spycAXwtFjt6TE9YG3PjwDo%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/5c7b68d24ffb4fe29bcb9b8043916c1b_1587252380?x-expires=1597960800&x-signature=exkRqbZwQrcEhAut7gIRdYXc07M%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fe413436b35d49b98816d13101e6cd88_1587252379?x-expires=1597960800&x-signature=Esly%2B%2Bnr7n3L9kiK3wQhT961qT0%3D;https://www.tiktok.com/@marioaguilar/video/6817197046781447429;https://v16m.tiktokcdn.com/f34fdb1678d6b2a213edc0dfdcfc41fa/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c004/b461b5a75986427297bf7a14519dfa5e/?a=1233&br=5652&bt=2826&cr=0&cs=0&dr=0&ds=3&er=&l=202008182258040101891960705F5D6CDC&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajZlNTQ8azRydDMzOTczM0ApaWU6ZTUzMzxnNzQ7OmU3NmctYTQyXmlubWFfLS1iMTZzczExMDY1YTEuLjBhMzNhNWI6Yw%3D%3D&vl=&vr=;;960;540;15;629400;1469;7400000;1540;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,81679E+18;Peleas con el ex @soylamorena;1587157304;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,81663E+18;sonido original;marioaguilar;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1664235332597813.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f11536fc59a8413bbdcb1b865ff0c987_1587157306?x-expires=1597960800&x-signature=0aTFNXWllr%2B1vwG4Mpq2DRBeSME%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/9b8e89d1ee2b414bae0af8fd62e449b1_1587157307?x-expires=1597960800&x-signature=p1qxTH%2F0H2J9mW3vLn1%2F0P19jqQ%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/174163c4a6fc4021ab30bf1550b4222e_1587157306?x-expires=1597960800&x-signature=XqHTJ23%2BsYUg7WiIuMZjyPiNbdA%3D;https://www.tiktok.com/@marioaguilar/video/6816788713201323269;https://v16m.tiktokcdn.com/172cbddc721e50e194f2c61465fffc74/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c002/ee069afeecae451bbbb0887f7465d423/?a=1233&br=3466&bt=1733&cr=0&cs=0&dr=0&ds=3&er=&l=202008182258040101891960705F5D6CDC&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajUzbWxoaDw0dDMzOTczM0ApNjdnZjhpaWQ4NzY6NmdnaWczbTIvZzBtZmFfLS0vMTZzczUyM18tM2MzYy9jYS0zMS06Yw%3D%3D&vl=&vr=;;960;540;16;279900;7612;2800000;1451;false;"[""@soylamorena""]";[];;;;;;;;
6,81654E+18;¿Tiene un dólar? @cellegrini_oficial @soybanaz #marioaguilar #comedia;1587098814;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,64907E+18;El mejor canal Álvaro Corrales;isthatalvarocj1;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1623307527657478.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/13e968591b49de455f47da992174d89a~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/13e968591b49de455f47da992174d89a~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/13e968591b49de455f47da992174d89a~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/bf83d3f4f78d4ddfb131f27eb0def11c?x-expires=1597960800&x-signature=OAEofVh7R%2FFadnSTPTnbvmwO%2BUg%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3c434a9b400c40a7a059441103f59b0f_1587098816?x-expires=1597960800&x-signature=ANkYwmU1RrCdi7nKaYaOyjpH2a4%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/b31bdce769064632a0cd533d014f217f_1587098816?x-expires=1597960800&x-signature=PSwHMz%2B0yzslWc%2BVs05TZdFrJ8o%3D;https://www.tiktok.com/@marioaguilar/video/6816537494004190469;https://v16m.tiktokcdn.com/5f6de109d0cb71adf1fe845556341ee9/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c002/bdb3e9ce02b141419cbf4f5c5a02b86f/?a=1233&br=5298&bt=2649&cr=0&cs=0&dr=0&ds=3&er=&l=202008182258040101891960705F5D6CDC&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anZoc3U6OHltdDMzZTczM0ApMzk4ZTY3Zjw4NzdoOTQ4NGc0aF8yLmQwNWBfLS1eMTZzc2M0LzFhXzFfNi4vNl4uYTM6Yw%3D%3D&vl=&vr=;;960;540;15;1200000;8193;13300000;5342;false;"[""@cellegrini_oficial"",""@soybanaz""]";"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,81646E+18;@kimberlyshantal ¿No tienes ropa interior? 🤦🏽‍♂️ #marioaguilar #comedia;1587079948;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,80568E+18;sonido original;andertheking;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1661544450160662.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1663004113911813~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1663004113911813~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1663004113911813~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0ac79ba13dde4caaae8f6fd68ce320a2_1587079951?x-expires=1597960800&x-signature=IDa%2FTIR5dZdw2GEA1TOV6pe1p0o%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d90a1675087d44a29808a1218cfab45b_1587079951?x-expires=1597960800&x-signature=TsFQG5Q8NH%2FSwATo7frwvISz57Y%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7ea32419ca6347818777735af80de415_1587079951?x-expires=1597960800&x-signature=GyAA8lhDqzrqPpKN%2BL%2Bw1X7KwHM%3D;https://www.tiktok.com/@marioaguilar/video/6816456466875141381;https://v16m.tiktokcdn.com/ba142b976af4c7fcda9203e2a9b83d97/5f3efffc/video/tos/useast2a/tos-useast2a-pve-0068/1052953f41ee499fbde88871adbdc8f9/?a=1233&br=2092&bt=1046&cr=0&cs=0&dr=0&ds=3&er=&l=202008182258040101891960705F5D6CDC&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajVydTRqOXdodDMzZTczM0ApZmdlaTxpNjxlNzxkOjw6NWcyYF4tZV5mZ2BfLS1hMTZzc19iMC4tYC9eNl4uYF4zM2E6Yw%3D%3D&vl=&vr=;;960;540;21;775000;3109;7100000;1178;false;"[""@kimberlyshantal""]";"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,81594E+18;Hahahahaha chiste #marioaguilar;1586959057;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,78746E+18;BrUh;starwarssssssssssssss;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1657093574349877.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1659887379144710~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1659887379144710~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1659887379144710~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ec291c48a6014650807de7fbafdc10d5_1586959061?x-expires=1597960800&x-signature=Fdb22AUidpuFH767nAymA97TwAA%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d9b57176b9404c59bb97d9b482786d1d_1586959061?x-expires=1597960800&x-signature=ELHnZrwXqQddMBdJ4Xc0P%2FIjQqs%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0317af2f89a34025bd8e73318f66c3bf_1586959062?x-expires=1597960800&x-signature=xqRTKkmiMa5C3Ci5MY3ogOYlnkc%3D;https://www.tiktok.com/@marioaguilar/video/6815937244839283973;https://v16m.tiktokcdn.com/be3d80016c992d8b9b6c8b5a903b6e79/5f3efffc/video/tos/useast2a/tos-useast2a-pve-0068/3e5ee1836f1d466aaed226d2ded5a982/?a=1233&br=1934&bt=967&cr=0&cs=0&dr=0&ds=3&er=&l=202008182258040101891960705F5D6CDC&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M2RkeXE1OmtrdDMzZDczM0ApNzdkNTk4Mzw2NzRmZztmZ2dqZmBjLjFrMl9fLS00MTZzcy9jYWItNTFiMWJfLzRhNDM6Yw%3D%3D&vl=&vr=;;960;540;9;330200;2761;3000000;846;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""}]";;;;;;;;
6,8156E+18;Fodonga 😂 #marioaguilar #comedia;1586881670;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,81492E+18;original sound;artmontano;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1663799929668662.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/82e3a901fb1ff1fc8f3316cd0ddd1947~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/82e3a901fb1ff1fc8f3316cd0ddd1947~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/82e3a901fb1ff1fc8f3316cd0ddd1947~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ecf6d2f410da447c8f61b0829c9bbb91_1586881676?x-expires=1597960800&x-signature=ZsxCzRuVRD8Db8EgpzjlV1qU8mM%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/7c3d3ea186094a45b5c1b3679690f8c5_1586881675?x-expires=1597960800&x-signature=JhWRA0S%2BJ4lJNgnoIjpB90PTf4I%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/63850728480545b5a52039b9a53692e5_1586881676?x-expires=1597960800&x-signature=j%2Fc%2FjpshJLgke4AO0WRg9GyyIh0%3D;https://www.tiktok.com/@marioaguilar/video/6815604872222608646;https://v16m.tiktokcdn.com/d9ab490951f3d646060255c41b9a2f76/5f3efffc/video/tos/useast2a/tos-useast2a-ve-0068c003/d0fafec50b7c4c41947fbeefc0d6bc06/?a=1233&br=3128&bt=1564&cr=0&cs=0&dr=0&ds=3&er=&l=202008182258040101891960705F5D6CDC&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=amQ7dWZpPHl4dDMzZDczM0ApZDpmZGg1OWU4NzdoMzw5Z2dfNl9sL2ZvNV5fLS00MTZzc181Xl9fMS0uLi4zM19eX146Yw%3D%3D&vl=&vr=;;960;540;11;187200;590;1400000;524;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,81533E+18;La CUARENTENA me está afectando #cuarentena #marioaguilar #comedia;1586817742;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,61362E+18;UN BAÑO EN EL JACUZZI;cley.oficial;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1614653306223621;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/18bb7674966fda8a2f6a80ad3f788f2e~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/18bb7674966fda8a2f6a80ad3f788f2e~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/18bb7674966fda8a2f6a80ad3f788f2e~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/22835f55eb47439e9ed5316f2f96e553_1586817746?x-expires=1597960800&x-signature=nVdGecckBxsFFCxJa6xEWuj4%2FHE%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/275559e730c943278656d976bce82edb_1586817746?x-expires=1597960800&x-signature=X5kx7y%2F4aHEAm8idD%2BnXLmFAHDM%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fa375ed001bc49959475e055931c0f2d_1586817747?x-expires=1597960800&x-signature=Dumwnl9AHPQL3zGrbJAtt2DTWOA%3D;https://www.tiktok.com/@marioaguilar/video/6815330304715148549;https://v16m.tiktokcdn.com/0904d47f204a9566e62c40c18759a4f3/5f3efffc/video/tos/useast2a/tos-useast2a-pve-0068/19d2bec3afe742709c5062efe9f1b5e4/?a=1233&br=3028&bt=1514&cr=0&cs=0&dr=0&ds=3&er=&l=202008182258040101891960705F5D6CDC&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ampqOmx1d2VodDMzZDczM0ApOTppZzY3ODw7N2dpNDQzaWdsMWtfay1oaV5fLS01MTZzc2EtMTQ0MF80Yy41MjYuNC86Yw%3D%3D&vl=&vr=;;960;540;15;686300;9804;7400000;1486;false;[];"[{""id"":""19714420"",""name"":""cuarentena"",""title"":""¿Cómo pasas tú la #cuarentena? ¡Recuerda que la #DistanciaSana es lo más importante! 🏃🖼💄🎭👨‍🍳‍👨‍💻‍💃🐱🎵\n\nApoya a TikTok en la lucha de la Organización Mundial de la Salud (WHO) contra el COVID-19 https://covid19responsefund.org/"",""cover"":""https://p16-va-default.akamaized.net/obj/musically-maliva-obj/45507689871f3eda72e5988dc88808fa""},{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,81528E+18;Merengue #marioaguilar #comedia;1586805147;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
"Escríbeme por Instagram: @marioaguilarmg""";https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/86af54b6c9d73b65ac0754983702069a~c5_1080x1080.jpeg;6,79141E+18;Merengue;esteban.mrb;true;https://p16-va-tiktok.ibyteimg.com/obj/musically-maliva-obj/1658065506110469.mp3;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1662723358868486~c5_100x100.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1662723358868486~c5_720x720.jpeg;https://p16-amd-va.tiktokcdn.com/img/musically-maliva-obj/1662723358868486~c5_1080x1080.jpeg;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/f197c76efcd54b0b90ba43d4c2e2dc34_1586805153?x-expires=1597960800&x-signature=fW1VYOZfYWlmvhun76%2B94uBR7hE%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/35566f7400314f19b509b68345de881f_1586805152?x-expires=1597960800&x-signature=b3wH9tocrEILqUcFB0dKZI%2BG9HI%3D;https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/3d7a34ed3e6a4c079f6d9bfcd9864ed5_1586805154?x-expires=1597960800&x-signature=cy6FrixtGI1vykmGmh6tIoVEbJk%3D;https://www.tiktok.com/@marioaguilar/video/6815276208343813381;https://v16m.tiktokcdn.com/8b3e2de7300e28ccdb29336dc1bbeae7/5f3efffc/video/tos/useast2a/tos-useast2a-pve-0068/7ed7cfa7d84b4bdea21e73e6a21e1bdf/?a=1233&br=2628&bt=1314&cr=0&cs=0&dr=0&ds=3&er=&l=202008182258040101891960705F5D6CDC&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=Mzx5ODVzZDdldDMzZDczM0ApaGVlZmRpODw5Nzc2ZWg5Z2dqcmBlYi5zZ15fLS1eMTZzc14wYzEtMzZiM2EwLzBfLzQ6Yw%3D%3D&vl=&vr=;;960;540;8;341700;873;4500000;498;false;[];"[{""id"":""9699600"",""name"":""marioaguilar"",""title"":"""",""cover"":""""},{""id"":""143516"",""name"":""comedia"",""title"":""¡Mira los mejores videos de comedia!"",""cover"":""""}]";;;;;;;;
6,81494E+18;¿No te das cuenta? #marioaguilar #comedia;1586726405;8121372;MS4wLjABAAAAu1ff55FEAB_Kc0wjDZEUmoRAzBdPrnmVInTbcZdvJAI;marioaguilar;Mario Aguilar;true;Mi vida es una comedia. 🤪;;;;;;;;;;;;;;;;;;;;;;;;;
